RELEASE,FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
5 2022,5,IP,Fentanyl overdose,Age,16-34 Years,25,01/01/2022,01/31/2022,3.007518797,Percent
5 2022,5,IP,Heroin overdose,Age,16-34 Years,25,01/01/2022,01/31/2022,3.759398496,Percent
5 2022,5,IP,All Opioids overdose,Age,16-34 Years,26,02/01/2022,02/28/2022,15.151515152,Percent
5 2022,5,IP,Stimulants overdose,Age,16-34 Years,26,02/01/2022,02/28/2022,13.333333333,Percent
5 2022,5,IP,Cannabis overdose,Age,16-34 Years,26,02/01/2022,02/28/2022,4.242424242,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,16-34 Years,26,02/01/2022,02/28/2022,7.272727273,Percent
5 2022,5,IP,Fentanyl overdose,Age,16-34 Years,26,02/01/2022,02/28/2022,3.636363636,Percent
5 2022,5,IP,Heroin overdose,Age,16-34 Years,26,02/01/2022,02/28/2022,4.242424242,Percent
5 2022,5,IP,All Opioids overdose,Age,16-34 Years,27,03/01/2022,03/31/2022,17.763157895,Percent
5 2022,5,IP,Stimulants overdose,Age,16-34 Years,27,03/01/2022,03/31/2022,15.131578947,Percent
5 2022,5,IP,Cannabis overdose,Age,16-34 Years,27,03/01/2022,03/31/2022,7.894736842,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,16-34 Years,27,03/01/2022,03/31/2022,13.815789474,Percent
5 2022,5,IP,Fentanyl overdose,Age,16-34 Years,27,03/01/2022,03/31/2022,4.605263158,Percent
5 2022,5,IP,Heroin overdose,Age,16-34 Years,27,03/01/2022,03/31/2022,1.973684211,Percent
5 2022,5,IP,All Opioids overdose,Age,16-34 Years,28,04/01/2022,04/30/2022,21.774193548,Percent
5 2022,5,IP,Stimulants overdose,Age,16-34 Years,28,04/01/2022,04/30/2022,19.35483871,Percent
5 2022,5,IP,Cannabis overdose,Age,16-34 Years,28,04/01/2022,04/30/2022,7.258064516,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,16-34 Years,28,04/01/2022,04/30/2022,8.064516129,Percent
5 2022,5,IP,Fentanyl overdose,Age,16-34 Years,28,04/01/2022,04/30/2022,7.258064516,Percent
5 2022,5,IP,Heroin overdose,Age,16-34 Years,28,04/01/2022,04/30/2022,6.451612903,Percent
5 2022,5,IP,All Opioids overdose,Age,16-34 Years,29,05/01/2022,05/31/2022,14.465408805,Percent
5 2022,5,IP,Stimulants overdose,Age,16-34 Years,29,05/01/2022,05/31/2022,15.72327044,Percent
5 2022,5,IP,Cannabis overdose,Age,16-34 Years,29,05/01/2022,05/31/2022,5.031446541,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,16-34 Years,29,05/01/2022,05/31/2022,6.289308176,Percent
5 2022,5,IP,Fentanyl overdose,Age,16-34 Years,29,05/01/2022,05/31/2022,5.031446541,Percent
5 2022,5,IP,Heroin overdose,Age,16-34 Years,29,05/01/2022,05/31/2022,5.660377358,Percent
5 2022,5,IP,All Opioids overdose,Age,16-34 Years,30,06/01/2022,06/30/2022,21.551724138,Percent
5 2022,5,IP,Stimulants overdose,Age,16-34 Years,30,06/01/2022,06/30/2022,18.103448276,Percent
5 2022,5,IP,Cannabis overdose,Age,16-34 Years,30,06/01/2022,06/30/2022,4.310344828,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,16-34 Years,30,06/01/2022,06/30/2022,14.655172414,Percent
5 2022,5,IP,Fentanyl overdose,Age,16-34 Years,30,06/01/2022,06/30/2022,5.172413793,Percent
5 2022,5,IP,Heroin overdose,Age,16-34 Years,30,06/01/2022,06/30/2022,3.448275862,Percent
5 2022,5,IP,All Opioids overdose,Age,16-34 Years,31,07/01/2022,07/31/2022,19.310344828,Percent
5 2022,5,IP,Stimulants overdose,Age,16-34 Years,31,07/01/2022,07/31/2022,19.310344828,Percent
5 2022,5,IP,Cannabis overdose,Age,16-34 Years,31,07/01/2022,07/31/2022,2.75862069,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,16-34 Years,31,07/01/2022,07/31/2022,9.655172414,Percent
5 2022,5,IP,Fentanyl overdose,Age,16-34 Years,31,07/01/2022,07/31/2022,8.965517241,Percent
5 2022,5,IP,Heroin overdose,Age,16-34 Years,31,07/01/2022,07/31/2022,2.068965517,Percent
5 2022,5,IP,All Opioids overdose,Age,16-34 Years,32,08/01/2022,08/31/2022,19.863013699,Percent
5 2022,5,IP,Stimulants overdose,Age,16-34 Years,32,08/01/2022,08/31/2022,16.438356164,Percent
5 2022,5,IP,Cannabis overdose,Age,16-34 Years,32,08/01/2022,08/31/2022,3.424657534,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,16-34 Years,32,08/01/2022,08/31/2022,9.589041096,Percent
5 2022,5,IP,Fentanyl overdose,Age,16-34 Years,32,08/01/2022,08/31/2022,9.589041096,Percent
5 2022,5,IP,Heroin overdose,Age,16-34 Years,32,08/01/2022,08/31/2022,2.739726027,Percent
5 2022,5,IP,All Opioids overdose,Age,16-34 Years,33,09/01/2022,09/30/2022,26.428571429,Percent
5 2022,5,IP,Stimulants overdose,Age,16-34 Years,33,09/01/2022,09/30/2022,17.857142857,Percent
5 2022,5,IP,Cannabis overdose,Age,16-34 Years,33,09/01/2022,09/30/2022,6.428571429,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,16-34 Years,33,09/01/2022,09/30/2022,5,Percent
5 2022,5,IP,Fentanyl overdose,Age,16-34 Years,33,09/01/2022,09/30/2022,8.571428571,Percent
5 2022,5,IP,Heroin overdose,Age,16-34 Years,33,09/01/2022,09/30/2022,3.571428571,Percent
5 2022,5,IP,All Opioids overdose,Age,16-34 Years,34,10/01/2022,10/31/2022,18.897637795,Percent
5 2022,5,IP,Stimulants overdose,Age,16-34 Years,34,10/01/2022,10/31/2022,16.535433071,Percent
5 2022,5,IP,Cannabis overdose,Age,16-34 Years,34,10/01/2022,10/31/2022,0.787401575,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,16-34 Years,34,10/01/2022,10/31/2022,5.511811024,Percent
5 2022,5,IP,Fentanyl overdose,Age,16-34 Years,34,10/01/2022,10/31/2022,7.874015748,Percent
5 2022,5,IP,Heroin overdose,Age,16-34 Years,34,10/01/2022,10/31/2022,2.362204724,Percent
5 2022,5,IP,All Opioids overdose,Age,16-34 Years,35,11/01/2022,11/30/2022,19.469026549,Percent
5 2022,5,IP,Stimulants overdose,Age,16-34 Years,35,11/01/2022,11/30/2022,13.274336283,Percent
5 2022,5,IP,Cannabis overdose,Age,16-34 Years,35,11/01/2022,11/30/2022,4.424778761,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,16-34 Years,35,11/01/2022,11/30/2022,12.389380531,Percent
5 2022,5,IP,Fentanyl overdose,Age,16-34 Years,35,11/01/2022,11/30/2022,8.849557522,Percent
5 2022,5,IP,Heroin overdose,Age,16-34 Years,35,11/01/2022,11/30/2022,3.539823009,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,1,01/01/2020,01/31/2020,21.487603306,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,1,01/01/2020,01/31/2020,24.79338843,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,1,01/01/2020,01/31/2020,1.652892562,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,1,01/01/2020,01/31/2020,19.834710744,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,1,01/01/2020,01/31/2020,8.26446281,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,2,02/01/2020,02/29/2020,18.260869565,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,2,02/01/2020,02/29/2020,26.956521739,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,2,02/01/2020,02/29/2020,2.608695652,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,2,02/01/2020,02/29/2020,21.739130435,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,2,02/01/2020,02/29/2020,6.956521739,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,3,03/01/2020,03/31/2020,17.857142857,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,3,03/01/2020,03/31/2020,25,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,3,03/01/2020,03/31/2020,0,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,3,03/01/2020,03/31/2020,15.178571429,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,3,03/01/2020,03/31/2020,6.25,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,4,04/01/2020,04/30/2020,21.698113208,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,4,04/01/2020,04/30/2020,23.58490566,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,4,04/01/2020,04/30/2020,2.830188679,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,4,04/01/2020,04/30/2020,12.264150943,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,4,04/01/2020,04/30/2020,8.490566038,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,5,05/01/2020,05/31/2020,31.355932203,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,5,05/01/2020,05/31/2020,29.661016949,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,5,05/01/2020,05/31/2020,1.694915254,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,5,05/01/2020,05/31/2020,17.796610169,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,5,05/01/2020,05/31/2020,8.474576271,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,6,06/01/2020,06/30/2020,31.428571429,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,6,06/01/2020,06/30/2020,24.761904762,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,6,06/01/2020,06/30/2020,3.80952381,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,6,06/01/2020,06/30/2020,13.333333333,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,6,06/01/2020,06/30/2020,13.333333333,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,7,07/01/2020,07/31/2020,25.874125874,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,7,07/01/2020,07/31/2020,28.671328671,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,7,07/01/2020,07/31/2020,0.699300699,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,7,07/01/2020,07/31/2020,10.48951049,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,7,07/01/2020,07/31/2020,11.888111888,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,8,08/01/2020,08/31/2020,25,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,8,08/01/2020,08/31/2020,20.535714286,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,8,08/01/2020,08/31/2020,3.571428571,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,8,08/01/2020,08/31/2020,18.75,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,8,08/01/2020,08/31/2020,12.5,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,9,09/01/2020,09/30/2020,20.909090909,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,9,09/01/2020,09/30/2020,24.545454545,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,9,09/01/2020,09/30/2020,1.818181818,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,9,09/01/2020,09/30/2020,13.636363636,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,9,09/01/2020,09/30/2020,5.454545455,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,10,10/01/2020,10/31/2020,23.89380531,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,10,10/01/2020,10/31/2020,27.433628319,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,10,10/01/2020,10/31/2020,1.769911504,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,10,10/01/2020,10/31/2020,7.079646018,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,10,10/01/2020,10/31/2020,1.769911504,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,10,10/01/2020,10/31/2020,2.654867257,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,11,11/01/2020,11/30/2020,19.827586207,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,11,11/01/2020,11/30/2020,25,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,11,11/01/2020,11/30/2020,0.862068966,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,11,11/01/2020,11/30/2020,9.482758621,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,11,11/01/2020,11/30/2020,3.448275862,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,11,11/01/2020,11/30/2020,7.75862069,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,12,12/01/2020,12/31/2020,23.076923077,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,12,12/01/2020,12/31/2020,30.769230769,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,12,12/01/2020,12/31/2020,2.884615385,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,12,12/01/2020,12/31/2020,11.538461538,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,12,12/01/2020,12/31/2020,4.807692308,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,12,12/01/2020,12/31/2020,8.653846154,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,13,01/01/2021,01/31/2021,27.966101695,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,13,01/01/2021,01/31/2021,32.203389831,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,13,01/01/2021,01/31/2021,3.389830508,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,13,01/01/2021,01/31/2021,8.474576271,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,13,01/01/2021,01/31/2021,5.93220339,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,13,01/01/2021,01/31/2021,6.779661017,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,14,02/01/2021,02/28/2021,22.222222222,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,14,02/01/2021,02/28/2021,33.333333333,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,14,02/01/2021,02/28/2021,3.03030303,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,14,02/01/2021,02/28/2021,10.101010101,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,14,02/01/2021,02/28/2021,5.050505051,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,14,02/01/2021,02/28/2021,8.080808081,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,15,03/01/2021,03/31/2021,25.373134328,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,15,03/01/2021,03/31/2021,34.328358209,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,15,03/01/2021,03/31/2021,1.492537313,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,15,03/01/2021,03/31/2021,11.940298507,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,15,03/01/2021,03/31/2021,1.492537313,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,15,03/01/2021,03/31/2021,11.194029851,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,16,04/01/2021,04/30/2021,32.727272727,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,16,04/01/2021,04/30/2021,30.909090909,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,16,04/01/2021,04/30/2021,2.727272727,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,16,04/01/2021,04/30/2021,10.909090909,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,16,04/01/2021,04/30/2021,4.545454545,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,16,04/01/2021,04/30/2021,7.272727273,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,17,05/01/2021,05/31/2021,23.80952381,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,17,05/01/2021,05/31/2021,28.571428571,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,17,05/01/2021,05/31/2021,2.380952381,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,17,05/01/2021,05/31/2021,14.285714286,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,17,05/01/2021,05/31/2021,3.174603175,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,17,05/01/2021,05/31/2021,6.349206349,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,18,06/01/2021,06/30/2021,23.602484472,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,18,06/01/2021,06/30/2021,33.540372671,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,18,06/01/2021,06/30/2021,0.621118012,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,18,06/01/2021,06/30/2021,11.801242236,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,18,06/01/2021,06/30/2021,1.863354037,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,18,06/01/2021,06/30/2021,8.695652174,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,19,07/01/2021,07/31/2021,26.724137931,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,19,07/01/2021,07/31/2021,33.620689655,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,19,07/01/2021,07/31/2021,4.310344828,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,19,07/01/2021,07/31/2021,12.068965517,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,19,07/01/2021,07/31/2021,3.448275862,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,19,07/01/2021,07/31/2021,6.034482759,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,20,08/01/2021,08/31/2021,16.788321168,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,20,08/01/2021,08/31/2021,35.766423358,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,20,08/01/2021,08/31/2021,2.919708029,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,20,08/01/2021,08/31/2021,8.02919708,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,20,08/01/2021,08/31/2021,2.919708029,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,20,08/01/2021,08/31/2021,2.919708029,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,21,09/01/2021,09/30/2021,29.508196721,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,21,09/01/2021,09/30/2021,25.409836066,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,21,09/01/2021,09/30/2021,2.459016393,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,21,09/01/2021,09/30/2021,13.114754098,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,21,09/01/2021,09/30/2021,6.557377049,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,21,09/01/2021,09/30/2021,7.37704918,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,22,10/01/2021,10/31/2021,30.630630631,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,22,10/01/2021,10/31/2021,35.135135135,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,22,10/01/2021,10/31/2021,3.603603604,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,22,10/01/2021,10/31/2021,9.90990991,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,22,10/01/2021,10/31/2021,6.306306306,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,22,10/01/2021,10/31/2021,10.810810811,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,23,11/01/2021,11/30/2021,25.714285714,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,23,11/01/2021,11/30/2021,30.476190476,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,23,11/01/2021,11/30/2021,1.904761905,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,23,11/01/2021,11/30/2021,11.428571429,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,23,11/01/2021,11/30/2021,5.714285714,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,23,11/01/2021,11/30/2021,9.523809524,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,24,12/01/2021,12/31/2021,20.388349515,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,24,12/01/2021,12/31/2021,33.009708738,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,24,12/01/2021,12/31/2021,1.941747573,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,24,12/01/2021,12/31/2021,12.621359223,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,24,12/01/2021,12/31/2021,2.912621359,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,24,12/01/2021,12/31/2021,6.796116505,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,25,01/01/2022,01/31/2022,27.586206897,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,25,01/01/2022,01/31/2022,26.436781609,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,25,01/01/2022,01/31/2022,3.448275862,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,25,01/01/2022,01/31/2022,11.494252874,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,25,01/01/2022,01/31/2022,2.298850575,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,25,01/01/2022,01/31/2022,4.597701149,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,26,02/01/2022,02/28/2022,28.181818182,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,26,02/01/2022,02/28/2022,27.272727273,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,26,02/01/2022,02/28/2022,1.818181818,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,26,02/01/2022,02/28/2022,12.727272727,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,26,02/01/2022,02/28/2022,9.090909091,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,26,02/01/2022,02/28/2022,2.727272727,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,27,03/01/2022,03/31/2022,24.626865672,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,27,03/01/2022,03/31/2022,34.328358209,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,27,03/01/2022,03/31/2022,2.23880597,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,27,03/01/2022,03/31/2022,8.955223881,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,27,03/01/2022,03/31/2022,8.955223881,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,27,03/01/2022,03/31/2022,5.223880597,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,28,04/01/2022,04/30/2022,21.09375,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,28,04/01/2022,04/30/2022,31.25,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,28,04/01/2022,04/30/2022,6.25,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,28,04/01/2022,04/30/2022,11.71875,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,28,04/01/2022,04/30/2022,3.90625,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,28,04/01/2022,04/30/2022,5.46875,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,29,05/01/2022,05/31/2022,24.79338843,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,29,05/01/2022,05/31/2022,29.752066116,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,29,05/01/2022,05/31/2022,4.132231405,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,29,05/01/2022,05/31/2022,14.049586777,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,29,05/01/2022,05/31/2022,6.611570248,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,29,05/01/2022,05/31/2022,3.305785124,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,30,06/01/2022,06/30/2022,30.769230769,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,30,06/01/2022,06/30/2022,29.230769231,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,30,06/01/2022,06/30/2022,1.538461538,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,30,06/01/2022,06/30/2022,8.461538462,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,30,06/01/2022,06/30/2022,5.384615385,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,30,06/01/2022,06/30/2022,6.923076923,Percent
5 2022,5,IP,All Opioids overdose,Age,35-54 Years,31,07/01/2022,07/31/2022,27.906976744,Percent
5 2022,5,IP,Stimulants overdose,Age,35-54 Years,31,07/01/2022,07/31/2022,25.581395349,Percent
5 2022,5,IP,Cannabis overdose,Age,35-54 Years,31,07/01/2022,07/31/2022,2.325581395,Percent
5 2022,5,IP,Benzodiazepine overdose,Age,35-54 Years,31,07/01/2022,07/31/2022,14.728682171,Percent
5 2022,5,IP,Fentanyl overdose,Age,35-54 Years,31,07/01/2022,07/31/2022,3.875968992,Percent
5 2022,5,IP,Heroin overdose,Age,35-54 Years,31,07/01/2022,07/31/2022,8.527131783,Percent
